"key","scientificName","recordedBy","recordNumber","year","eventDate","stateProvince","locality","verbatimLocality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","elevation","verbatimElevation","habitat","occurrenceRemarks","fieldNotes","dynamicProperties","reproductiveCondition","associatedTaxa","identifiedBy","dateIdentified","typeStatus","preparations","institutionCode","collectionCode"
"37572855","Metrosideros rugosa A.Gray","Takeuchi, W.N. Pyle, L.; van der Kloet,S.","Collector Number: 2796",1986,"1986-08-30","Hawaii","Summoit divide between Kawailoa and Laie","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Summoit divide between Kawailoa and Laie]",NA,NA,NA,NA,"650 m","On steep slopes near Metrosideros rugosa 2795",NA,NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573223","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","Collector Number: 2736",1986,"1986-08-10","Hawaii","Kahana","[Hawaiian Islands; U.S.A.; O`ahu; Kahana]",NA,NA,NA,NA,"700 ft","dry grass; Wikstroemia oahuensis, Bidens populifolia","small shrub",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573320","Metrosideros rugosa A.Gray","Takeuchi, W.N. Pyle, L.; S.van.der.Kloet","Collector Number: 2795",1986,"1986-08-30","Hawaii","Summit divide between Kawai Loa and Laie","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Honolulu; Summit divide between Kawai Loa and Laie.]",NA,NA,NA,NA,"650 m","On steep clay slopes, locally common in wind expos",NA,NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573483","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","Collector Number: 2737",1986,"1986-08-10","Hawaii","Kahana, stature = 10', slopes of Schefflera overgrown gully","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Kahana, stature = 10', slopes of Schefflera overgrown gully]",NA,NA,NA,NA,"200 ft",NA,NA,NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573598","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","Collector Number: 2737",1986,"1986-08-10","Hawaii","Kahana, stature = 10' slopes of Schefflera overgrown gully","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Kahana, stature = 10' slopes of Schefflera overgrown gully.]",NA,NA,NA,NA,"200 ft",NA,NA,NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573606","Metrosideros rugosa A.Gray","Takeuchi, W.N. Pyle, L.; vander Kloet,S.","Collector Number: 2790",1986,"1986-08-30","Hawaii","Summit divide at the head of Wailele","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Summit divide at the head of Wailele]",NA,NA,NA,NA,"655 m","Uluhe covered slope with numerous ohia stumps; no canopy","A gnarled shrub blasted by roiling and mist-laden winds",NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573633","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","Collector Number: 2740",1986,"1986-08-10","Hawaii","Kaipapau","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Kaipapau]",NA,NA,NA,NA,"1050 ft",NA,"7-8 in shrub in Psidium catlelianum zone.",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573779","Metrosideros polymorpha Gaudich.","Takeuchi, W.N. Shimabukuro, K.","Collector Number: 2717",1986,"1986-08-02","Hawaii","Kulepiamoa, edge of landslide scar","[Hawaiian Islands; U.S.A.; O`ahu; Kulepiamoa, edge of landslide scar]",NA,NA,NA,NA,"800 ft","arid; Schinus, Psidium","7-8' shrub",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"694494309","Metrosideros polymorpha Gaudich.","Takeuchi, W.|Pyle, L.|van der Kloet, S.",NA,1986,"1986-08-30","Hawaii",NA,"Hawaiian Islands. Oahu. field n° Koolau 999 b",21.38907,-157.82499,NA,NA,NA,NA,NA,"2798",NA,NA,NA,NA,NA,NA,"hb","MNHN","P"
"5956198537","Metrosideros rugosa A.Gray","Takeuchi, W.N.; Pyle, L.; van der Kloet,S.","2796",1986,"1986-08-30","Hawaii","Summoit divide between Kawailoa and Laie",NA,NA,NA,NA,650,"650 m","On steep slopes near Metrosideros rugosa 2795","field no. Koolau 997 a",NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.",NA,"NotAType",NA,"BISH",NA
"5956375184","Metrosideros rugosa A.Gray","Takeuchi, W.N.; Pyle, L.; vander Kloet,S.","2790",1986,"1986-08-30","Hawaii","Summit divide at the head of Wailele",NA,NA,NA,NA,655,"655 m","Uluhe covered slope with numerous ohia stumps; no canopy","Collected with Laborida 2789, Nertera 2797, and Myrsine 2793. field no. Koolau 991 a; A gnarled shrub blasted by roiling and mist-laden winds",NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.",NA,"NotAType",NA,"BISH",NA
"5956414450","Metrosideros rugosa A.Gray","Takeuchi, W.N.; Pyle, L.; van.der Kloet, S.","2795",1986,"1986-08-30","Hawaii","Summit divide between Kawai Loa and Laie",NA,NA,NA,NA,650,"650 m","On steep clay slopes, locally common in wind expos",NA,NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.",NA,"NotAType",NA,"BISH",NA
"5956414713","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.; Pyle, L.; van der Kloet, S.","2798",1986,"1986-08-30","Hawaii","Laie",NA,NA,NA,NA,640,"640 m","steep hillside, uluhe","9-10'",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956421992","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","2736",1986,"1986-08-10","Hawaii","Kahana",NA,NA,NA,NA,213,"700 ft","dry grass; Wikstroemia oahuensis, Bidens populifolia","small shrub",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956428787","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.; Shimabukuro, K.","2716",1986,"1986-08-02","Hawaii","Kulepiamoa",NA,NA,NA,NA,244,"800 ft","edge of landslide scar, arid; Schinus, Psidium","gnarled tree",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956428788","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","2741",1986,"1986-08-10","Hawaii","Kaipapau, ridge",NA,NA,NA,NA,NA,NA,"Psidium cattleianum","7-8' shrub",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956460544","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","2740",1986,"1986-08-10","Hawaii","Kaipapau",NA,NA,NA,NA,320,"1050 ft",NA,"field no. Koolau 978 b; 7-8 in shrub in Psidium catlelianum zone.",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956462618","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","2737",1986,"1986-08-10","Hawaii","Kahana, stature = 10' slopes of Schefflera overgrown gully",NA,NA,NA,NA,61,"200 ft",NA,NA,NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956463077","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.; Shimabukuro, K.","2717",1986,"1986-08-02","Hawaii","Kulepiamoa, edge of landslide scar",NA,NA,NA,NA,244,"800 ft","arid; Schinus, Psidium","7-8' shrub",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956496848","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.","2737",1986,"1986-08-10","Hawaii","Kahana, stature = 10', slopes of Schefflera overgrown gully",NA,NA,NA,NA,61,"200 ft",NA,"field no. Koolau 975 c",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956663208","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.; Shimabukoro, C.","2769",1986,"1986-08-22","Hawaii","upper Manini",NA,NA,NA,NA,475,"475 m","Styphelia, Bonamia","dwarf shrub",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"37567844","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","Collector Number: 2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe","[Hawaiian Islands; U.S.A.; O`ahu; Kamooalii, Kaneohe]",NA,NA,NA,NA,NA,"hillside","4 m tree, dense foliage",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37567913","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","Collector Number: 2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe","[Hawaiian Islands; U.S.A.; O`ahu; Kamooalii, Kaneohe]",NA,NA,NA,NA,NA,"hillside","4 m tree, dense foliage",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37568043","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","Collector Number: 2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe","[Hawaiian Islands; U.S.A.; O`ahu; Kamooalii, Kaneohe]",NA,NA,NA,NA,NA,"hillside","4 m tree, dense foliage",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37568213","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","Collector Number: 2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe","[Hawaiian Islands; U.S.A.; O`ahu; Kamooalii, Kaneohe]",NA,NA,NA,NA,NA,"hillside","4 m tree, dense foliage",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37568243","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","Collector Number: 2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe","[Hawaiian Islands; U.S.A.; O`ahu; Kamooalii, Kaneohe]",NA,NA,NA,NA,NA,"hillside","4 m tree, dense foliage",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37572863","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N.","Collector Number: 2915",1986,"1986-10-01/1986-10-31","Hawaii","Kamooalii, Kaneohe, Koolau divide","[Hawaiian Islands; U.S.A.; O`ahu; Kamooalii, Kaneohe, Koolau divide]",NA,NA,NA,NA,"190 m","uluhe","3 m tree, lax branches",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573262","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N.","Collector Number: 2915",1986,"1986-10-01/1986-10-31","Hawaii","Kamooalii, Kaneohe, Koolau divide","[Hawaiian Islands; U.S.A.; O`ahu; Kamooalii, Kaneohe, Koolau divide]",NA,NA,NA,NA,"190 m","uluhe","3 m tree, lax branches",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573356","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N.","Collector Number: 2923",1986,"1986-10-19","Hawaii","Kuou, Kaneohe","[Hawaiian Islands; U.S.A.; O`ahu; Kuou, Kaneohe]",NA,NA,NA,NA,"125 m","uluhe, guava","3-4 m tree, branches hanging",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"1318604034","Metrosideros macropus Hook. & Arn.","W. N. Takeuchi","2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe.",NA,NA,NA,NA,NA,NA,"On hillside",NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"4858961918","Metrosideros macropus Hook. & Arn.","Takeuchi, W.","2925",1986,"1986-10-19T00:00",NA,"Hawaiian Islands; Oahu; Kamooalii; Kaneohe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","Herbarium"
"5956343544","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N.","2923",1986,"1986-10-19","Hawaii","Kuou, Kaneohe",NA,NA,NA,NA,125,"125 m","uluhe, guava","3-4 m tree, branches hanging",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956448184","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N.","2915",1986,"1986-10-01","Hawaii","Kamooalii, Kaneohe, Koolau divide",NA,NA,NA,NA,190,"190 m","uluhe","sheet 1 of 2; 3 m tree, lax branches",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956474461","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N.","2915",1986,"1986-10-01","Hawaii","Kamooalii, Kaneohe, Koolau divide",NA,NA,NA,NA,190,"190 m","uluhe","sheet 2 of 2; 3 m tree, lax branches",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956578825","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe",NA,NA,NA,NA,NA,NA,"hillside","4 m tree, dense foliage",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956639925","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe",NA,NA,NA,NA,NA,NA,"hillside","4 m tree, dense foliage",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956653311","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe",NA,NA,NA,NA,NA,NA,"hillside","sheet 1 of 3. See BISH 505924, 505923.; 4 m tree, dense foliage",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956663212","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe",NA,NA,NA,NA,NA,NA,"hillside","sheet 2 of 3. See BISH 505922, 505924.; 4 m tree, dense foliage",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956675738","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","2925",1986,"1986-10-19","Hawaii","Kamooalii, Kaneohe",NA,NA,NA,NA,NA,NA,"hillside","sheet 2 of 3. See BISH 505922, 505923.; 4 m tree, dense foliage",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"37568900","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N. Pyle, L.","Collector Number: 1939",1985,"1985-01-26","Hawaii","Waialae Nui, heliopad","[Hawaiian Islands; U.S.A.; O`ahu; Waialae Nui, heliopad]",NA,NA,NA,NA,"2000 ft",NA,"yellow flower",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"5956250779","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.; Pyle, L.","1939",1985,"1985-01-26","Hawaii","Waialae Nui, heliopad",NA,NA,NA,NA,610,"2000 ft",NA,"yellow flower",NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"37567569","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","Collector Number: 2134",1985,"1985-02-24","Hawaii","Near head of Kahana Balley","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Near head of Kahana Balley]",NA,NA,NA,NA,"1100 ft","Gully slopes in mixed native-exotic forest","3-4 m tree",NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37574496","Metrosideros rugosa A.Gray","Takeuchi, W.N. Imada, C.; Hill, B.; Obata,J.","Collector Number: 1976",1985,"1985-02-03","Hawaii","Lai trail, at the summit","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Lai trail, at the summit]",NA,NA,NA,NA,"2400 ft",NA,"A squat 2 ft. shrub, common, only several in flower",NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37574500","Metrosideros polymorpha Gaudich.","Stemmermann, R.L. Jacobi, J.D.; P.K.H.; H.K.S.; Rosehill, B.; Vincent, K.; Store, C.; Thompson, A.; Tulang, M.","Collector Number: 6924",1985,"1985-02-19","Hawaii","Keauhou Ranch, above Volcano. Koa reforestation area","[Hawaiian Islands; U.S.A.; Hawai`i; Keauhou Ranch, above Volcano.  Koa reforestation area.]",19.4333,-155.267,NA,NA,"5600 ft","Clearcut area.","Fallen tree.",NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"5956317008","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N.","2134",1985,"1985-02-24","Hawaii","Near head of Kahana Balley",NA,NA,NA,NA,335,"1100 ft","Gully slopes in mixed native-exotic forest","field no. Koolau_552a; 3-4 m tree",NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956409320","Metrosideros polymorpha Gaudich.","Stemmermann, R.L.; Jacobi, J.D.; P.K.H.; H.K.S.; Rosehill, B.; Vincent, K.; Store, C.; Thompson, A.; Tulang, M.","6924",1985,"1985-02-19","Hawaii","Keauhou Ranch, above Volcano. Koa reforestation area",NA,19.433333,-155.266667,NA,1707,"5600 ft","Clearcut area.","Most individuals in area not 'imbricata'.; Fallen tree.",NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956528170","Metrosideros rugosa A.Gray","Takeuchi, W.N.; Imada, C.; Hill, B.; Obata,J.","1976",1985,"1985-02-03","Hawaii","Lai trail, at the summit",NA,NA,NA,NA,732,"2400 ft",NA,"field no. Koolau_499, PRC 910; A squat 2 ft. shrub, common, only several in flower",NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.",NA,"NotAType",NA,"BISH",NA
"37568333","Metrosideros polymorpha Gaudich.","Takeuchi, W.N. Korthalsella","Collector Number: 2108",1985,"1985-03-31","Hawaii","Kamaileunu ridge, Pinnacle Rock","[Hawaiian Islands; U.S.A.; O`ahu; Kamaileunu ridge, Pinnacle Rock]",NA,NA,NA,NA,"2475 ft",NA,NA,NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37573565","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N. Pyle, L.","Collector Number: 2085",1985,"1985-03-16","Hawaii","road to Kaala","[Hawaiian Islands; U.S.A.; O`ahu; road to Kaala]",NA,NA,NA,NA,"3400 ft",NA,NA,NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"3125260089","Metrosideros polymorpha Gaudich.","Bruce Hanson","10",1985,"1985-03-26","Hawaii","Kauai, Kalalau Valley",NA,22.15833,-159.64167,NA,40,NA,"With Aleurites moluccana and Stachytarpheta urticifolia. Rocky cliff face",NA,NA,NA,"FL",NA,NA,NA,NA,NA,"SD",NA
"5956243409","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N. Pyle, L.","2085",1985,"1985-03-16","Hawaii","road to Kaala",NA,NA,NA,NA,1036,"3400 ft",NA,NA,NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"5956304253","Metrosideros tremuloides (A.Heller) Knuth","Takeuchi, W.N.; Pyle, L.","2085",1985,"1985-03-16","Hawaii","road to Kaala",NA,NA,NA,NA,1036,"3400 ft",NA,NA,NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"5956525093","Metrosideros polymorpha Gaudich.","Takeuchi, W.N.; Korthalsella","2108",1985,"1985-03-31","Hawaii","Kamaileunu ridge, Pinnacle Rock",NA,NA,NA,NA,754,"2475 ft",NA,NA,NA,NA,NA,NA,"Herbst, D.R.; Sohmer, S.H.; Wagner, W.L.",NA,"NotAType",NA,"BISH",NA
"37567819","Metrosideros polymorpha Gaudich.","Corn, C.","Collector Number: s.n.",1985,"1985-04-15","Hawaii","Above Kau Forest Reserve on Kahuku Ranch","[Hawaiian Islands; U.S.A.; Hawai`i; Above Kau Forest Reserve on Kahuku Ranch.]",19.3,-155.533,NA,NA,"6700 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BPBM","BISH"
"37568997","Metrosideros polymorpha Gaudich.","Corn, C.",NA,1985,"1985-04-15","Hawaii","above Kau Forest Reserve on Kahuku Ranch","[Hawaiian Islands; U.S.A.; Hawai`i; above Kau Forest Reserve on Kahuku Ranch]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"5956169399","Metrosideros polymorpha Gaudich.","Corn, C.","s.n.",1985,"1985-04-15","Hawaii","above Kau Forest Reserve on Kahuku Ranch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.",NA,"NotAType",NA,"BISH",NA
"5956541313","Metrosideros polymorpha Gaudich.","Corn, C.","s.n.",1985,"1985-04-15","Hawaii","Above Kau Forest Reserve on Kahuku Ranch",NA,19.3,-155.533333,NA,2042,"6700 ft",NA,"SESP",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"37567862","Metrosideros macropus Hook. & Arn.","Takeuchi, W.N. Pyle, L.; Lau, J.; Tanaka, A.","Collector Number: 2225",1985,"1985-06-09","Hawaii","Poamoho, summit divide","[Hawaiian Islands; U.S.A.; O`ahu; Poamoho, summit divide]",NA,NA,NA,NA,NA,NA,"5' shrub, yellow flower",NA,NA,NA,NA,"D.R.Herbst; S.H.Sohmer; W.L.Wagner","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"37568343","Metrosideros Banks ex Gaertn.","Lau, J.","Collector Number: 1058",1985,"1985-06-06","Hawaii","Bishop Museum","[Hawaiian Islands; U.S.A.; O`ahu; Bishop Museum]",NA,NA,NA,NA,NA,"full sun","2 m tree, multi-trunked; stamens and styles crimson",NA,NA,NA,NA,NA,NA,NA,NA,"BPBM","BISH"
"37568752","Metrosideros Banks ex Gaertn.","Lau, J.","Collector Number: 1058",1985,"1985-06-06","Hawaii","Bishop Museum","[Hawaiian Islands; U.S.A.; O`ahu; Bishop Museum]",NA,NA,NA,NA,NA,"full sun","2 m tree, multi-trunked; stamens and styles crimson",NA,NA,NA,NA,NA,NA,NA,NA,"BPBM","BISH"
"37568946","Metrosideros Banks ex Gaertn.","Lau, J.","Collector Number: 1058",1985,"1985-06-06","Hawaii","Bishop Museum","[Hawaiian Islands; U.S.A.; O`ahu; Bishop Museum]",NA,NA,NA,NA,NA,"full sun","2 m tree, multi-trunked; stamens and styles crimson",NA,NA,NA,NA,NA,NA,NA,NA,"BPBM","BISH"
"37569273","Metrosideros polymorpha var. polymorpha","Takeuchi, W.N. Tate, B.","Collector Number: 2258",1985,"1985-06-30","Hawaii","Pauoa, wind-beaten slopes above Nuuanu Valley","[Hawaiian Islands; U.S.A.; O`ahu; Hawai`i; Pauoa, wind-beaten slopes above Nuuanu Valley.]",NA,NA,NA,NA,"1775 ft","Area dominated by Metrosideros tremuloides; this and the present collection the dominant ohia phenotypes.",NA,NA,NA,NA,NA,"W.L.Wagner; D.R.Herbst; S.H.Sohmer","1989-01-01T00:00:00",NA,NA,"BPBM","BISH"
"1318398692","Metrosideros polymorpha Gaudich.","J. Lau","1058",1985,"1985-06-06","Hawaii","Bishop Museum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbst, D. R.; Staples, G. W.",NA,NA,NA,"US","US"
"5956367033","Metrosideros polymorpha var. polymorpha","Takeuchi, W.N.; Tate, B.","2258",1985,"1985-06-30","Hawaii","Pauoa, wind-beaten slopes above Nuuanu Valley",NA,NA,NA,NA,541,"1775 ft","Area dominated by Metrosideros tremuloides; this and the present collection the dominant ohia phenotypes.","Takeuchi field # Koolau 659.",NA,NA,NA,NA,"Wagner, W.L.; Herbst, D.R.; Sohmer, S.H.","1989-01-01T00:00:00","NotAType",NA,"BISH",NA
"5956489274","Metrosideros Banks ex Gaertn.","Lau, J.","1058",1985,"1985-06-06","Hawaii","Bishop Museum",NA,NA,NA,NA,NA,NA,"full sun","2 m tree, multi-trunked; stamens and styles crimson",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956541892","Metrosideros Banks ex Gaertn.","Lau, J.","1058",1985,"1985-06-06","Hawaii","Bishop Museum",NA,NA,NA,NA,NA,NA,"full sun","2 m tree, multi-trunked; stamens and styles crimson",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
